Series_reference,Period,Data_value,Suppressed,STATUS,UNITS,Magnitude,Subject,Group,Series_title_1,Series_title_2,Series_title_3,Series_title_4,Series_title_5
WTSQ.SFD1CS,2002.12,4377.149,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,"Grocery, liquor and tobacco product wholesaling",Sales (operating income),Current prices,Seasonally adjusted,
WTSQ.SFD1CS,2003.03,4369.525,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,"Grocery, liquor and tobacco product wholesaling",Sales (operating income),Current prices,Seasonally adjusted,
WTSQ.SFD1CS,2003.06,4466.257,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,"Grocery, liquor and tobacco product wholesaling",Sales (operating income),Current prices,Seasonally adjusted,
WTSQ.SFD1CS,2003.09,4570.79,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,"Grocery, liquor and tobacco product wholesaling",Sales (operating income),Current prices,Seasonally adjusted,
WTSQ.SFD1CS,2003.12,4623.437,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,"Grocery, liquor and tobacco product wholesaling",Sales (operating income),Current prices,Seasonally adjusted,
WTSQ.SFD1CS,2004.03,4649.459,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,"Grocery, liquor and tobacco product wholesaling",Sales (operating income),Current prices,Seasonally adjusted,
WTSQ.SFD1CS,2004.06,4782.841,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,"Grocery, liquor and tobacco product wholesaling",Sales (operating income),Current prices,Seasonally adjusted,
WTSQ.SFD1CS,2004.09,4766.218,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,"Grocery, liquor and tobacco product wholesaling",Sales (operating income),Current prices,Seasonally adjusted,
WTSQ.SFD1CS,2004.12,4812.838,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,"Grocery, liquor and tobacco product wholesaling",Sales (operating income),Current prices,Seasonally adjusted,
WTSQ.SFD1CS,2005.03,4832.124,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,"Grocery, liquor and tobacco product wholesaling",Sales (operating income),Current prices,Seasonally adjusted,
WTSQ.SFD1CS,2005.06,4785.122,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,"Grocery, liquor and tobacco product wholesaling",Sales (operating income),Current prices,Seasonally adjusted,
WTSQ.SFD1CS,2005.09,4878.515,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,"Grocery, liquor and tobacco product wholesaling",Sales (operating income),Current prices,Seasonally adjusted,
WTSQ.SFD1CS,2005.12,4871.299,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,"Grocery, liquor and tobacco product wholesaling",Sales (operating income),Current prices,Seasonally adjusted,
WTSQ.SFD1CS,2006.03,4905.872,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,"Grocery, liquor and tobacco product wholesaling",Sales (operating income),Current prices,Seasonally adjusted,
WTSQ.SFD1CS,2006.06,4956.204,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,"Grocery, liquor and tobacco product wholesaling",Sales (operating income),Current prices,Seasonally adjusted,
WTSQ.SFD1CS,2006.09,5121.018,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,"Grocery, liquor and tobacco product wholesaling",Sales (operating income),Current prices,Seasonally adjusted,
WTSQ.SFD1CS,2006.12,5251.948,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,"Grocery, liquor and tobacco product wholesaling",Sales (operating income),Current prices,Seasonally adjusted,
WTSQ.SFD1CS,2007.03,5376.487,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,"Grocery, liquor and tobacco product wholesaling",Sales (operating income),Current prices,Seasonally adjusted,
WTSQ.SFD1CS,2007.06,5523.315,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,"Grocery, liquor and tobacco product wholesaling",Sales (operating income),Current prices,Seasonally adjusted,
WTSQ.SFD1CS,2007.09,5756.939,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,"Grocery, liquor and tobacco product wholesaling",Sales (operating income),Current prices,Seasonally adjusted,
WTSQ.SFD1CS,2007.12,5864.176,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,"Grocery, liquor and tobacco product wholesaling",Sales (operating income),Current prices,Seasonally adjusted,
WTSQ.SFD1CS,2008.03,5751.179,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,"Grocery, liquor and tobacco product wholesaling",Sales (operating income),Current prices,Seasonally adjusted,
WTSQ.SFD1CS,2008.06,5996.625,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,"Grocery, liquor and tobacco product wholesaling",Sales (operating income),Current prices,Seasonally adjusted,
WTSQ.SFD1CS,2008.09,5902.688,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,"Grocery, liquor and tobacco product wholesaling",Sales (operating income),Current prices,Seasonally adjusted,
WTSQ.SFD1CS,2008.12,5752.61,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,"Grocery, liquor and tobacco product wholesaling",Sales (operating income),Current prices,Seasonally adjusted,
WTSQ.SFD1CS,2009.03,5678.992,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,"Grocery, liquor and tobacco product wholesaling",Sales (operating income),Current prices,Seasonally adjusted,
WTSQ.SFD1CS,2009.06,5719.229,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,"Grocery, liquor and tobacco product wholesaling",Sales (operating income),Current prices,Seasonally adjusted,
WTSQ.SFD1CS,2009.09,5768.545,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,"Grocery, liquor and tobacco product wholesaling",Sales (operating income),Current prices,Seasonally adjusted,
WTSQ.SFD1CS,2009.12,5898.097,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,"Grocery, liquor and tobacco product wholesaling",Sales (operating income),Current prices,Seasonally adjusted,
WTSQ.SFD1CS,2010.03,5925.251,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,"Grocery, liquor and tobacco product wholesaling",Sales (operating income),Current prices,Seasonally adjusted,
WTSQ.SFD1CS,2010.06,6049.798,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,"Grocery, liquor and tobacco product wholesaling",Sales (operating income),Current prices,Seasonally adjusted,
WTSQ.SFD1CS,2010.09,6200.959,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,"Grocery, liquor and tobacco product wholesaling",Sales (operating income),Current prices,Seasonally adjusted,
WTSQ.SFD1CS,2010.12,6092.019,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,"Grocery, liquor and tobacco product wholesaling",Sales (operating income),Current prices,Seasonally adjusted,
WTSQ.SFD1CS,2011.03,6416.996,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,"Grocery, liquor and tobacco product wholesaling",Sales (operating income),Current prices,Seasonally adjusted,
WTSQ.SFD1CS,2011.06,6440.99,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,"Grocery, liquor and tobacco product wholesaling",Sales (operating income),Current prices,Seasonally adjusted,
WTSQ.SFD1CS,2011.09,6302.284,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,"Grocery, liquor and tobacco product wholesaling",Sales (operating income),Current prices,Seasonally adjusted,
WTSQ.SFD1CS,2011.12,6540.943,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,"Grocery, liquor and tobacco product wholesaling",Sales (operating income),Current prices,Seasonally adjusted,
WTSQ.SFD1CS,2012.03,6575.935,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,"Grocery, liquor and tobacco product wholesaling",Sales (operating income),Current prices,Seasonally adjusted,
WTSQ.SFD1CS,2012.06,6508.547,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,"Grocery, liquor and tobacco product wholesaling",Sales (operating income),Current prices,Seasonally adjusted,
WTSQ.SFD1CS,2012.09,6541.191,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,"Grocery, liquor and tobacco product wholesaling",Sales (operating income),Current prices,Seasonally adjusted,
WTSQ.SFD1CS,2012.12,6625.075,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,"Grocery, liquor and tobacco product wholesaling",Sales (operating income),Current prices,Seasonally adjusted,
WTSQ.SFD1CS,2013.03,6581.682,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,"Grocery, liquor and tobacco product wholesaling",Sales (operating income),Current prices,Seasonally adjusted,
WTSQ.SFD1CS,2013.06,6581.048,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,"Grocery, liquor and tobacco product wholesaling",Sales (operating income),Current prices,Seasonally adjusted,
WTSQ.SFD1CS,2013.09,6618.763,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,"Grocery, liquor and tobacco product wholesaling",Sales (operating income),Current prices,Seasonally adjusted,
WTSQ.SFD1CS,2013.12,6742.156,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,"Grocery, liquor and tobacco product wholesaling",Sales (operating income),Current prices,Seasonally adjusted,
WTSQ.SFD1CS,2014.03,6759.273,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,"Grocery, liquor and tobacco product wholesaling",Sales (operating income),Current prices,Seasonally adjusted,
WTSQ.SFD1CS,2014.06,6927.39,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,"Grocery, liquor and tobacco product wholesaling",Sales (operating income),Current prices,Seasonally adjusted,
WTSQ.SFD1CS,2014.09,6910.499,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,"Grocery, liquor and tobacco product wholesaling",Sales (operating income),Current prices,Seasonally adjusted,
WTSQ.SFD1CS,2014.12,6883.241,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,"Grocery, liquor and tobacco product wholesaling",Sales (operating income),Current prices,Seasonally adjusted,
WTSQ.SFD1CS,2015.03,7098.085,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,"Grocery, liquor and tobacco product wholesaling",Sales (operating income),Current prices,Seasonally adjusted,
WTSQ.SFD1CS,2015.06,7205.074,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,"Grocery, liquor and tobacco product wholesaling",Sales (operating income),Current prices,Seasonally adjusted,
WTSQ.SFD1CS,2015.09,7527.553,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,"Grocery, liquor and tobacco product wholesaling",Sales (operating income),Current prices,Seasonally adjusted,
WTSQ.SFD1CS,2015.12,7408.593,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,"Grocery, liquor and tobacco product wholesaling",Sales (operating income),Current prices,Seasonally adjusted,
WTSQ.SFD1CS,2016.03,7487.679,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,"Grocery, liquor and tobacco product wholesaling",Sales (operating income),Current prices,Seasonally adjusted,
WTSQ.SFD1CS,2016.06,7467.953,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,"Grocery, liquor and tobacco product wholesaling",Sales (operating income),Current prices,Seasonally adjusted,
WTSQ.SFD1CS,2016.09,7426.222,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,"Grocery, liquor and tobacco product wholesaling",Sales (operating income),Current prices,Seasonally adjusted,
WTSQ.SFD1CS,2016.12,7648.342,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,"Grocery, liquor and tobacco product wholesaling",Sales (operating income),Current prices,Seasonally adjusted,
WTSQ.SFD1CS,2017.03,7774.793,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,"Grocery, liquor and tobacco product wholesaling",Sales (operating income),Current prices,Seasonally adjusted,
WTSQ.SFD1CS,2017.06,7813.79,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,"Grocery, liquor and tobacco product wholesaling",Sales (operating income),Current prices,Seasonally adjusted,
WTSQ.SFD1CS,2017.09,7946.773,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,"Grocery, liquor and tobacco product wholesaling",Sales (operating income),Current prices,Seasonally adjusted,
WTSQ.SFD1CS,2017.12,8026.927,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,"Grocery, liquor and tobacco product wholesaling",Sales (operating income),Current prices,Seasonally adjusted,
WTSQ.SFD1CS,2018.03,8040.595,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,"Grocery, liquor and tobacco product wholesaling",Sales (operating income),Current prices,Seasonally adjusted,
WTSQ.SFD1CS,2018.06,8209.655,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,"Grocery, liquor and tobacco product wholesaling",Sales (operating income),Current prices,Seasonally adjusted,
WTSQ.SFD1CS,2018.09,8513.589,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,"Grocery, liquor and tobacco product wholesaling",Sales (operating income),Current prices,Seasonally adjusted,
WTSQ.SFD1CS,2018.12,8598.631,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,"Grocery, liquor and tobacco product wholesaling",Sales (operating income),Current prices,Seasonally adjusted,
WTSQ.SFD1CS,2019.03,8563.402,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,"Grocery, liquor and tobacco product wholesaling",Sales (operating income),Current prices,Seasonally adjusted,
