Series_reference,Salary,STATUS,Subject,Group,Industry
BDCQ.SEA1HA,127872,F,Business Data Collection - BDC,Industry by employment variable,Accommodation and Food Services
BDCQ.SEA1HA,127744,F,Business Data Collection - BDC,Industry by employment variable,Accommodation and Food Services
BDCQ.SEA1HA,128360,F,Business Data Collection - BDC,Industry by employment variable,Accommodation and Food Services
BDCQ.SEA1HA,134631,F,Business Data Collection - BDC,Industry by employment variable,Accommodation and Food Services
BDCQ.SEA1HA,137104,F,Business Data Collection - BDC,Industry by employment variable,Accommodation and Food Services
BDCQ.SEA1HA,136444,F,Business Data Collection - BDC,Industry by employment variable,Accommodation and Food Services
BDCQ.SEA1HA,134081,F,Business Data Collection - BDC,Industry by employment variable,Accommodation and Food Services
BDCQ.SEA1HA,139394,F,Business Data Collection - BDC,Industry by employment variable,Accommodation and Food Services
BDCQ.SEA1HA,140352,F,Business Data Collection - BDC,Industry by employment variable,Accommodation and Food Services
BDCQ.SEA1HA,139249,F,Business Data Collection - BDC,Industry by employment variable,Accommodation and Food Services
BDCQ.SEA1HA,135443,F,Business Data Collection - BDC,Industry by employment variable,Accommodation and Food Services
BDCQ.SEA1HA,142465,F,Business Data Collection - BDC,Industry by employment variable,Accommodation and Food Services
BDCQ.SEA1HA,144366,F,Business Data Collection - BDC,Industry by employment variable,Accommodation and Food Services
BDCQ.SEA1HA,142506,F,Business Data Collection - BDC,Industry by employment variable,Accommodation and Food Services
BDCQ.SEA1HA,140421,F,Business Data Collection - BDC,Industry by employment variable,Accommodation and Food Services
BDCQ.SEA1HA,147093,F,Business Data Collection - BDC,Industry by employment variable,Accommodation and Food Services
BDCQ.SEA1HA,145422,F,Business Data Collection - BDC,Industry by employment variable,Accommodation and Food Services
BDCQ.SEA1HA,140969,F,Business Data Collection - BDC,Industry by employment variable,Accommodation and Food Services
BDCQ.SEA1HA,137395,F,Business Data Collection - BDC,Industry by employment variable,Accommodation and Food Services
BDCQ.SEA1IA,75245,F,Business Data Collection - BDC,Industry by employment variable,"Transport, Postal and Warehousing"
BDCQ.SEA1IA,75920,F,Business Data Collection - BDC,Industry by employment variable,"Transport, Postal and Warehousing"
BDCQ.SEA1IA,77045,F,Business Data Collection - BDC,Industry by employment variable,"Transport, Postal and Warehousing"
BDCQ.SEA1IA,76430,F,Business Data Collection - BDC,Industry by employment variable,"Transport, Postal and Warehousing"
BDCQ.SEA1IA,76950,F,Business Data Collection - BDC,Industry by employment variable,"Transport, Postal and Warehousing"
BDCQ.SEA1IA,76194,F,Business Data Collection - BDC,Industry by employment variable,"Transport, Postal and Warehousing"
BDCQ.SEA1IA,77327,F,Business Data Collection - BDC,Industry by employment variable,"Transport, Postal and Warehousing"
BDCQ.SEA1IA,76687,F,Business Data Collection - BDC,Industry by employment variable,"Transport, Postal and Warehousing"
BDCQ.SEA1IA,78158,F,Business Data Collection - BDC,Industry by employment variable,"Transport, Postal and Warehousing"
BDCQ.SEA1IA,78229,F,Business Data Collection - BDC,Industry by employment variable,"Transport, Postal and Warehousing"
BDCQ.SEA1IA,79389,F,Business Data Collection - BDC,Industry by employment variable,"Transport, Postal and Warehousing"
BDCQ.SEA1IA,79737,F,Business Data Collection - BDC,Industry by employment variable,"Transport, Postal and Warehousing"
BDCQ.SEA1IA,80385,F,Business Data Collection - BDC,Industry by employment variable,"Transport, Postal and Warehousing"
BDCQ.SEA1IA,80773,F,Business Data Collection - BDC,Industry by employment variable,"Transport, Postal and Warehousing"
BDCQ.SEA1IA,81723,F,Business Data Collection - BDC,Industry by employment variable,"Transport, Postal and Warehousing"
BDCQ.SEA1IA,81326,F,Business Data Collection - BDC,Industry by employment variable,"Transport, Postal and Warehousing"
BDCQ.SEA1IA,82116,F,Business Data Collection - BDC,Industry by employment variable,"Transport, Postal and Warehousing"
BDCQ.SEA1IA,81791,F,Business Data Collection - BDC,Industry by employment variable,"Transport, Postal and Warehousing"
BDCQ.SEA1IA,83268,F,Business Data Collection - BDC,Industry by employment variable,"Transport, Postal and Warehousing"
BDCQ.SEA1IA,83028,F,Business Data Collection - BDC,Industry by employment variable,"Transport, Postal and Warehousing"
BDCQ.SEA1IA,83690,F,Business Data Collection - BDC,Industry by employment variable,"Transport, Postal and Warehousing"
BDCQ.SEA1IA,83850,F,Business Data Collection - BDC,Industry by employment variable,"Transport, Postal and Warehousing"
BDCQ.SEA1IA,85305,F,Business Data Collection - BDC,Industry by employment variable,"Transport, Postal and Warehousing"
BDCQ.SEA1IA,84997,F,Business Data Collection - BDC,Industry by employment variable,"Transport, Postal and Warehousing"
BDCQ.SEA1IA,86158,F,Business Data Collection - BDC,Industry by employment variable,"Transport, Postal and Warehousing"
BDCQ.SEA1IA,85658,F,Business Data Collection - BDC,Industry by employment variable,"Transport, Postal and Warehousing"
BDCQ.SEA1IA,87824,F,Business Data Collection - BDC,Industry by employment variable,"Transport, Postal and Warehousing"
BDCQ.SEA1IA,87091,F,Business Data Collection - BDC,Industry by employment variable,"Transport, Postal and Warehousing"
BDCQ.SEA1IA,86960,F,Business Data Collection - BDC,Industry by employment variable,"Transport, Postal and Warehousing"
BDCQ.SEA1IA,86621,F,Business Data Collection - BDC,Industry by employment variable,"Transport, Postal and Warehousing"
BDCQ.SEA1IA,89405,F,Business Data Collection - BDC,Industry by employment variable,"Transport, Postal and Warehousing"
BDCQ.SEA1IA,90235,F,Business Data Collection - BDC,Industry by employment variable,"Transport, Postal and Warehousing"
BDCQ.SEA1IA,91895,F,Business Data Collection - BDC,Industry by employment variable,"Transport, Postal and Warehousing"
BDCQ.SEA1IA,89864,F,Business Data Collection - BDC,Industry by employment variable,"Transport, Postal and Warehousing"
BDCQ.SEA1IA,92162,F,Business Data Collection - BDC,Industry by employment variable,"Transport, Postal and Warehousing"
BDCQ.SEA1IA,91424,F,Business Data Collection - BDC,Industry by employment variable,"Transport, Postal and Warehousing"
BDCQ.SEA1IA,88863,F,Business Data Collection - BDC,Industry by employment variable,"Transport, Postal and Warehousing"
BDCQ.SEA1IA,84327,F,Business Data Collection - BDC,Industry by employment variable,"Transport, Postal and Warehousing"
BDCQ.SEA1JA,35085,F,Business Data Collection - BDC,Industry by employment variable,Information Media and Telecommunications
BDCQ.SEA1JA,36904,F,Business Data Collection - BDC,Industry by employment variable,Information Media and Telecommunications
BDCQ.SEA1JA,35836,F,Business Data Collection - BDC,Industry by employment variable,Information Media and Telecommunications
BDCQ.SEA1JA,35700,F,Business Data Collection - BDC,Industry by employment variable,Information Media and Telecommunications
BDCQ.SEA1JA,36905,F,Business Data Collection - BDC,Industry by employment variable,Information Media and Telecommunications
BDCQ.SEA1JA,36974,F,Business Data Collection - BDC,Industry by employment variable,Information Media and Telecommunications
BDCQ.SEA1JA,35848,F,Business Data Collection - BDC,Industry by employment variable,Information Media and Telecommunications
BDCQ.SEA1JA,36177,F,Business Data Collection - BDC,Industry by employment variable,Information Media and Telecommunications
BDCQ.SEA1JA,36375,F,Business Data Collection - BDC,Industry by employment variable,Information Media and Telecommunications
BDCQ.SEA1JA,36549,F,Business Data Collection - BDC,Industry by employment variable,Information Media and Telecommunications
BDCQ.SEA1JA,36290,F,Business Data Collection - BDC,Industry by employment variable,Information Media and Telecommunications
BDCQ.SEA1JA,36407,F,Business Data Collection - BDC,Industry by employment variable,Information Media and Telecommunications
BDCQ.SEA1JA,35957,F,Business Data Collection - BDC,Industry by employment variable,Information Media and Telecommunications
BDCQ.SEA1JA,35705,F,Business Data Collection - BDC,Industry by employment variable,Information Media and Telecommunications
BDCQ.SEA1JA,35506,F,Business Data Collection - BDC,Industry by employment variable,Information Media and Telecommunications
BDCQ.SEA1JA,34795,F,Business Data Collection - BDC,Industry by employment variable,Information Media and Telecommunications
BDCQ.SEA1JA,34879,F,Business Data Collection - BDC,Industry by employment variable,Information Media and Telecommunications
BDCQ.SEA1JA,34671,F,Business Data Collection - BDC,Industry by employment variable,Information Media and Telecommunications
BDCQ.SEA1JA,35041,F,Business Data Collection - BDC,Industry by employment variable,Information Media and Telecommunications
BDCQ.SEA1JA,34989,F,Business Data Collection - BDC,Industry by employment variable,Information Media and Telecommunications
BDCQ.SEA1JA,35235,F,Business Data Collection - BDC,Industry by employment variable,Information Media and Telecommunications
BDCQ.SEA1JA,35058,F,Business Data Collection - BDC,Industry by employment variable,Information Media and Telecommunications
BDCQ.SEA1JA,35295,F,Business Data Collection - BDC,Industry by employment variable,Information Media and Telecommunications
BDCQ.SEA1JA,35297,F,Business Data Collection - BDC,Industry by employment variable,Information Media and Telecommunications
BDCQ.SEA1JA,36000,F,Business Data Collection - BDC,Industry by employment variable,Information Media and Telecommunications
BDCQ.SEA1JA,36076,F,Business Data Collection - BDC,Industry by employment variable,Information Media and Telecommunications
BDCQ.SEA1JA,35363,F,Business Data Collection - BDC,Industry by employment variable,Information Media and Telecommunications
BDCQ.SEA1JA,34942,F,Business Data Collection - BDC,Industry by employment variable,Information Media and Telecommunications
BDCQ.SEA1JA,34641,F,Business Data Collection - BDC,Industry by employment variable,Information Media and Telecommunications
BDCQ.SEA1JA,34597,F,Business Data Collection - BDC,Industry by employment variable,Information Media and Telecommunications
BDCQ.SEA1JA,32761,F,Business Data Collection - BDC,Industry by employment variable,Information Media and Telecommunications
BDCQ.SEA1JA,32265,F,Business Data Collection - BDC,Industry by employment variable,Information Media and Telecommunications
BDCQ.SEA1JA,32293,F,Business Data Collection - BDC,Industry by employment variable,Information Media and Telecommunications
BDCQ.SEA1JA,31840,F,Business Data Collection - BDC,Industry by employment variable,Information Media and Telecommunications
BDCQ.SEA1JA,31573,F,Business Data Collection - BDC,Industry by employment variable,Information Media and Telecommunications
BDCQ.SEA1JA,31206,F,Business Data Collection - BDC,Industry by employment variable,Information Media and Telecommunications
BDCQ.SEA1JA,30086,F,Business Data Collection - BDC,Industry by employment variable,Information Media and Telecommunications
BDCQ.SEA1JA,29057,F,Business Data Collection - BDC,Industry by employment variable,Information Media and Telecommunications
BDCQ.SEA1KA,54474,F,Business Data Collection - BDC,Industry by employment variable,Financial and Insurance Services
BDCQ.SEA1KA,55328,F,Business Data Collection - BDC,Industry by employment variable,Financial and Insurance Services
BDCQ.SEA1KA,55558,F,Business Data Collection - BDC,Industry by employment variable,Financial and Insurance Services
BDCQ.SEA1KA,55426,F,Business Data Collection - BDC,Industry by employment variable,Financial and Insurance Services
BDCQ.SEA1KA,55659,F,Business Data Collection - BDC,Industry by employment variable,Financial and Insurance Services
BDCQ.SEA1KA,55970,F,Business Data Collection - BDC,Industry by employment variable,Financial and Insurance Services
BDCQ.SEA1KA,56287,F,Business Data Collection - BDC,Industry by employment variable,Financial and Insurance Services
BDCQ.SEA1KA,56108,F,Business Data Collection - BDC,Industry by employment variable,Financial and Insurance Services
BDCQ.SEA1KA,56178,F,Business Data Collection - BDC,Industry by employment variable,Financial and Insurance Services
BDCQ.SEA1KA,55996,F,Business Data Collection - BDC,Industry by employment variable,Financial and Insurance Services
BDCQ.SEA1KA,56622,F,Business Data Collection - BDC,Industry by employment variable,Financial and Insurance Services
BDCQ.SEA1KA,56239,F,Business Data Collection - BDC,Industry by employment variable,Financial and Insurance Services
BDCQ.SEA1KA,56788,F,Business Data Collection - BDC,Industry by employment variable,Financial and Insurance Services
BDCQ.SEA1KA,57912,F,Business Data Collection - BDC,Industry by employment variable,Financial and Insurance Services
BDCQ.SEA1KA,58061,F,Business Data Collection - BDC,Industry by employment variable,Financial and Insurance Services
BDCQ.SEA1KA,58796,F,Business Data Collection - BDC,Industry by employment variable,Financial and Insurance Services
BDCQ.SEA1KA,59270,F,Business Data Collection - BDC,Industry by employment variable,Financial and Insurance Services
BDCQ.SEA1KA,59590,F,Business Data Collection - BDC,Industry by employment variable,Financial and Insurance Services
BDCQ.SEA1KA,60207,F,Business Data Collection - BDC,Industry by employment variable,Financial and Insurance Services
BDCQ.SEA1KA,59934,F,Business Data Collection - BDC,Industry by employment variable,Financial and Insurance Services
BDCQ.SEA1KA,60359,F,Business Data Collection - BDC,Industry by employment variable,Financial and Insurance Services
BDCQ.SEA1KA,59582,F,Business Data Collection - BDC,Industry by employment variable,Financial and Insurance Services
BDCQ.SEA1KA,58984,F,Business Data Collection - BDC,Industry by employment variable,Financial and Insurance Services
BDCQ.SEA1KA,60879,F,Business Data Collection - BDC,Industry by employment variable,Financial and Insurance Services
BDCQ.SEA1KA,61414,F,Business Data Collection - BDC,Industry by employment variable,Financial and Insurance Services
BDCQ.SEA1KA,61746,F,Business Data Collection - BDC,Industry by employment variable,Financial and Insurance Services
BDCQ.SEA1KA,60329,F,Business Data Collection - BDC,Industry by employment variable,Financial and Insurance Services
BDCQ.SEA1KA,60262,F,Business Data Collection - BDC,Industry by employment variable,Financial and Insurance Services
BDCQ.SEA1KA,60530,F,Business Data Collection - BDC,Industry by employment variable,Financial and Insurance Services
BDCQ.SEA1KA,59986,F,Business Data Collection - BDC,Industry by employment variable,Financial and Insurance Services
BDCQ.SEA1KA,60163,F,Business Data Collection - BDC,Industry by employment variable,Financial and Insurance Services
BDCQ.SEA1KA,61235,F,Business Data Collection - BDC,Industry by employment variable,Financial and Insurance Services
